"avail","availed","pf"," In the afternoon, the two elder Miss Bennets were able to be for half an hour by themselves; and Elizabeth instantly availed herself of the opportunity of making many inquiries, which Jane was equally eager to satisfy."
"question","question","impf"," For people who question the validity of these visions he will triumphantly produce the clogs in question, and that 's as far as you get. """
"peel","peel","pf"," "" If you want me to eat them, please peel them for me. """
"foreordain","foreordained","pf"," Returning home, the Field Chaplain became convinced that nothing could save Švejk, that it was foreordained that he serve Lieutenant Lukáš."
"jostle","jostling","impf"," “ GRAZIE, ” he said, leading her through a jostling crowd."
"produce","produce","impf"," It claimed to produce the widest possible range of drinks personally matched to the tastes and metabolism of whoever cared to use it."
"picture","picturing","impf"," Zaphod smiled, picturing himself."
"denounce","denounced","pf"," The Vatican denounced the brotherhood as SHAITAN. ”"
"peek","peeking","impf"," If they ’ ll be hauling us to the right, then Serbia is peeking out of it, and to the left, Russia."
"verge","verging","impf"," But just as the morning was verging on forenoon, a goose came flying, all by herself, under the thick tree-canopy."
"cheat","cheat","impf"," So as not to stop or despair, people cheat themselves, piling new tasks on top of unfinished ones, although they will not complete these either, searching in new undertakings and new efforts for new strength and greater courage."
"disengage","disengaged","pf"," She was at least free from the offence of Mr Darcy 's further notice; though often standing within a very short distance of her, quite disengaged, he never came near enough to speak."
"underrate","underrate","impf"," He was much more intrigued by his memory of women whose erotic initiative was muffled and whose appearance was unremarkable; those whom he tended to underrate."
"disable","disabling","pf"," He slid himself out of the maintenance hatchway which he had fashioned into a bunk for himself by disabling some of the noisier machinery in his vicinity and padding it with towels."
"regard","regarded","impf"," The Captain, however, regarded the lone bagpiper with an indulgent eye."
"horrify","horrified","pf"," "" What? "" said Arthur, horrified."
"resurrect","resurrected","pf"," The camerlegno had resurrected the Illuminati as a reminder."
"infect","infect","pf"," ' While the Pestilence rages in some place do not go there, for you may become infected, and if you are already in the place where it rages then do not depart from that place lest you infect others. '"
"chronicle","chronicled","pf"," Alice chronicled the discussions in a diary that later became a soul-searching book called Mapping fate."
"infiltrate","infiltrated","pf"," And what if the Swiss Guards HAVE been infiltrated?"
"prohibit","prohibits","impf"," Papal law prohibits autopsy."
"cop","cops","pf"," I 'm waiting for the cops to come bursting in here to arrest me."
"reign","reigned","impf"," Perpetual darkness reigned there and no one entered save with a lantern."
"reverberate","reverberated","impf"," He screamed for help, but his cries reverberated in the tight shaft."
"hypothesise","hypothesises","impf"," Gopnik hypothesises that they store English plurals in their minds as separate lexical entries, in the same way that we all store singulars."
"foresee","foresee","impf"," It became more and more evident that the good profits and easier life which they had brought had their counterpart and were only pieces in some great and mysterious game of which no one knew all the rules and none could foresee the outcome."
"associate","associated","impf"," She suddenly broke in again in her other manner, the one he associated with their phone conversation :"
"pacify","pacified","pf"," Herzegovina was pacified."
"pray","prayed","impf"," She prayed God for a miracle and that her ticket should draw the first prize."
"crawl","crawled","impf"," He was now ten years old and still could not speak clearly or stand upright, but expressed himself in vague sounds and crawled about the house on his hands and knees."
"plead","pleaded","impf"," Miss Bennet was the only creature who could suppose there might be any extenuating circumstances in the case, unknown to the society of Hertfordshire; her mild and steady candour always pleaded for allowances, and urged the possibility of mistakes - but by every body else Mr Darcy was condemned as the worst of men."
"gleam","gleamed","impf"," Glass glittered, silver shone, gold gleamed, Arthur Dent goggled."
"wake","wake","pf"," If you would like to wake up now I will serve you coffee and biscuits. ”"
